ticker,S,T,K,pdf,cdf
NVDA,201.67999267578125,0.16712328767123288,164.83926926240144,0.005301026125756665,0.06205967044038402
NVDA,201.67999267578125,0.16712328767123288,165.09520591830668,0.005363065712404637,0.06342433644204665
NVDA,201.67999267578125,0.16712328767123288,165.35114257421188,0.005425663496516664,0.06480495207964569
NVDA,201.67999267578125,0.16712328767123288,165.60707923011708,0.005488818610060752,0.06620166010529299
NVDA,201.67999267578125,0.16712328767123288,165.86301588602228,0.005552529984021737,0.06761460302321953
NVDA,201.67999267578125,0.16712328767123288,166.1189525419275,0.0056167963436570744,0.06904392303772972
NVDA,201.67999267578125,0.16712328767123288,166.37488919783272,0.005681616203751739,0.07048976199994031
NVDA,201.67999267578125,0.16712328767123288,166.63082585373792,0.005746987863876333,0.07195226135330697
NVDA,201.67999267578125,0.16712328767123288,166.88676250964312,0.005812909403652725,0.07343156207793651
NVDA,201.67999267578125,0.16712328767123288,167.14269916554832,0.005879378678031656,0.07492780463368978
NVDA,201.67999267578125,0.16712328767123288,167.39863582145352,0.005946393312586882,0.07644112890207794
NVDA,201.67999267578125,0.16712328767123288,167.65457247735876,0.006013950698830572,0.0779716741269571
NVDA,201.67999267578125,0.16712328767123288,167.91050913326396,0.006082047989554833,0.07951957885402665
NVDA,201.67999267578125,0.16712328767123288,168.16644578916916,0.006150682094204344,0.08108498086914079
NVDA,201.67999267578125,0.16712328767123288,168.42238244507436,0.006219849674285249,0.08266801713543893
NVDA,201.67999267578125,0.16712328767123288,168.67831910097956,0.006289547138815546,0.08426882372930704
NVDA,201.67999267578125,0.16712328767123288,168.9342557568848,0.006359770639822417,0.08588753577518063
NVDA,201.67999267578125,0.16712328767123288,169.19019241279,0.006430516067891979,0.08752428737920122
NVDA,201.67999267578125,0.16712328767123288,169.4461290686952,0.006501779047777136,0.08917921156174298
NVDA,201.67999267578125,0.16712328767123288,169.7020657246004,0.006573554934069302,0.0908524401888217
NVDA,201.67999267578125,0.16712328767123288,169.9580023805056,0.006645838806939874,0.09254410390240572
NVDA,201.67999267578125,0.16712328767123288,170.2139390364108,0.006718625467957485,0.0942543320496466
NVDA,201.67999267578125,0.16712328767123288,170.46987569231604,0.006791909435987134,0.09598325261104984
NVDA,201.67999267578125,0.16712328767123288,170.72581234822124,0.006865684943177412,0.09773099212760637
NVDA,201.67999267578125,0.16712328767123288,170.98174900412644,0.006939945931042181,0.09949767562691106
NVDA,201.67999267578125,0.16712328767123288,171.23768566003164,0.007014686046643071,0.10128342654828934
NVDA,201.67999267578125,0.16712328767123288,171.49362231593688,0.00708989863887934,0.10308836666696171
NVDA,201.67999267578125,0.16712328767123288,171.74955897184208,0.007165576754891659,0.10491261601727203
NVDA,201.67999267578125,0.16712328767123288,172.00549562774728,0.0072417131365865,0.10675629281501291
NVDA,201.67999267578125,0.16712328767123288,172.26143228365248,0.007318300217287834,0.10861951337887575
NVDA,201.67999267578125,0.16712328767123288,172.51736893955768,0.00739533011852295,0.11050239205106215
NVDA,201.67999267578125,0.16712328767123288,172.7733055954629,0.007472794646949225,0.11240504111709028
NVDA,201.67999267578125,0.16712328767123288,173.0292422513681,0.007550685291428744,0.11432757072483396
NVDA,201.67999267578125,0.16712328767123288,173.28517890727332,0.007628993220257668,0.11627008880283271
NVDA,201.67999267578125,0.16712328767123288,173.54111556317852,0.007707709278557328,0.11823270097791255
NVDA,201.67999267578125,0.16712328767123288,173.79705221908372,0.007786823985834014,0.12021551049216267
NVDA,201.67999267578125,0.16712328767123288,174.05298887498893,0.007866327533714395,0.122218618119308
NVDA,201.67999267578125,0.16712328767123288,174.30892553089416,0.007946209783863605,0.12424212208052679
NVDA,201.67999267578125,0.16712328767123288,174.56486218679936,0.008026460266092902,0.1262861179597583
NVDA,201.67999267578125,0.16712328767123288,174.82079884270456,0.008107068176663875,0.1283506986185536
NVDA,201.67999267578125,0.16712328767123288,175.07673549860976,0.00818802237679608,0.13043595411051612
NVDA,201.67999267578125,0.16712328767123288,175.33267215451497,0.008269311391384987,0.13254197159538814
NVDA,201.67999267578125,0.16712328767123288,175.58860881042017,0.008350923407937022,0.13466883525283702
NVDA,201.67999267578125,0.16712328767123288,175.8445454663254,0.00843284627572845,0.1368166261959975
NVDA,201.67999267578125,0.16712328767123288,176.1004821222306,0.008515067505194734,0.13898542238482708
NVDA,201.67999267578125,0.16712328767123288,176.3564187781358,0.008597574267556968,0.14117529853933797
NVDA,201.67999267578125,0.16712328767123288,176.612355434041,0.008680353394691776,0.14338632605276194
NVDA,201.67999267578125,0.16712328767123288,176.8682920899462,0.008763391379251063,0.14561857290471533
NVDA,201.67999267578125,0.16712328767123288,177.12422874585144,0.008846674375037805,0.1478721035744273
NVDA,201.67999267578125,0.16712328767123288,177.38016540175664,0.008930188197643922,0.15014697895409654
NVDA,201.67999267578125,0.16712328767123288,177.63610205766184,0.009013918325356118,0.15244325626244823
NVDA,201.67999267578125,0.16712328767123288,177.89203871356705,0.009097849900335466,0.15476098895855503
NVDA,201.67999267578125,0.16712328767123288,178.14797536947225,0.009181967730076212,0.15710022665599732
NVDA,201.67999267578125,0.16712328767123288,178.40391202537745,0.009266256289149177,0.15946101503743262
NVDA,201.67999267578125,0.16712328767123288,178.65984868128268,0.00935069972123485,0.16184339576964887
NVDA,201.67999267578125,0.16712328767123288,178.91578533718788,0.009435281841451109,0.16424740641917418
NVDA,201.67999267578125,0.16712328767123288,179.1717219930931,0.009519986138980162,0.16667308036852344
NVDA,201.67999267578125,0.16712328767123288,179.4276586489983,0.009604795779999167,0.16912044673315335
NVDA,201.67999267578125,0.16712328767123288,179.68359530490352,0.00968969361091863,0.1715895302792086
NVDA,201.67999267578125,0.16712328767123288,179.93953196080872,0.009774662161932407,0.1740803513421349
NVDA,201.67999267578125,0.16712328767123288,180.19546861671392,0.009859683650882918,0.17659292574624402
NVDA,201.67999267578125,0.16712328767123288,180.45140527261913,0.009944739987444745,0.1791272647253058
NVDA,201.67999267578125,0.16712328767123288,180.70734192852433,0.010029812777629581,0.18168337484425337
NVDA,201.67999267578125,0.16712328767123288,180.96327858442953,0.010114883328615074,0.18426125792208278
NVDA,201.67999267578125,0.16712328767123288,181.21921524033473,0.010199932653899837,0.18686091095603
NVDA,201.67999267578125,0.16712328767123288,181.47515189623996,0.010284941478786454,0.18948232604710966
NVDA,201.67999267578125,0.16712328767123288,181.73108855214517,0.010369890246194002,0.19212549032709775
NVDA,201.67999267578125,0.16712328767123288,181.98702520805037,0.01045475912280123,0.19479038588704725
NVDA,201.67999267578125,0.16712328767123288,182.24296186395557,0.010539528005521024,0.19747698970741548
NVDA,201.67999267578125,0.16712328767123288,182.4988985198608,0.010624176528306602,0.20018527358989258
NVDA,201.67999267578125,0.16712328767123288,182.754835175766,0.010708684069289204,0.20291520409101285
NVDA,201.67999267578125,0.16712328767123288,183.0107718316712,0.010793029758246817,0.20566674245763797
NVDA,201.67999267578125,0.16712328767123288,183.2667084875764,0.010877192484402984,0.20843984456439113
NVDA,201.67999267578125,0.16712328767123288,183.5226451434816,0.01096115090455419,0.21123446085313072
NVDA,201.67999267578125,0.16712328767123288,183.7785817993868,0.011044883451524093,0.21405053627454554
NVDA,201.67999267578125,0.16712328767123288,184.03451845529202,0.011128368342942124,0.2168880102319554
NVDA,201.67999267578125,0.16712328767123288,184.29045511119725,0.011211583590343837,0.21974681652739983
NVDA,201.67999267578125,0.16712328767123288,184.54639176710245,0.01129450700858956,0.2226268833100951
NVDA,201.67999267578125,0.16712328767123288,184.80232842300765,0.011377116225597778,0.2255281330273454
NVDA,201.67999267578125,0.16712328767123288,185.05826507891288,0.01145938869238888,0.22845048237798182
NVDA,201.67999267578125,0.16712328767123288,185.31420173481808,0.011541301693434692,0.23139384226841114
NVDA,201.67999267578125,0.16712328767123288,185.5701383907233,0.011622832357308484,0.23435811777135465
NVDA,201.67999267578125,0.16712328767123288,185.8260750466285,0.011703957667629845,0.23734320808734743
NVDA,201.67999267578125,0.16712328767123288,186.0820117025337,0.011784654474298198,0.24034900650907715
NVDA,201.67999267578125,0.16712328767123288,186.3379483584389,0.011864899505008355,0.24337540038863378
NVDA,201.67999267578125,0.16712328767123288,186.5938850143441,0.011944669377040848,0.2464222711077419
NVDA,201.67999267578125,0.16712328767123288,186.84982167024933,0.012023940609319486,0.24948949405104479
NVDA,201.67999267578125,0.16712328767123288,187.10575832615453,0.012102689634727963,0.2525769385825062
NVDA,201.67999267578125,0.16712328767123288,187.36169498205973,0.012180892812676909,0.2556844680249997
NVDA,201.67999267578125,0.16712328767123288,187.61763163796493,0.012258526441912292,0.2588119396431421
NVDA,201.67999267578125,0.16712328767123288,187.87356829387016,0.012335566773555606,0.2619592046294363
NVDA,201.67999267578125,0.16712328767123288,188.12950494977537,0.012411990024365853,0.26512610809377835
NVDA,201.67999267578125,0.16712328767123288,188.38544160568057,0.0124877723902128,0.268312489056389
NVDA,201.67999267578125,0.16712328767123288,188.64137826158577,0.012562890059750588,0.27151818044421583
NVDA,201.67999267578125,0.16712328767123288,188.89731491749097,0.012637319228280354,0.27474300909086075
NVDA,201.67999267578125,0.16712328767123288,189.15325157339618,0.012711036111790069,0.27798679574007795
NVDA,201.67999267578125,0.16712328767123288,189.40918822930138,0.012784016961159361,0.2812493550528861
NVDA,201.67999267578125,0.16712328767123288,189.6651248852066,0.012856238076516745,0.28453049561833615
NVDA,201.67999267578125,0.16712328767123288,189.9210615411118,0.01292767582173626,0.2878300199679694
NVDA,201.67999267578125,0.16712328767123288,190.176998197017,0.012998306639060146,0.291147724594006
NVDA,201.67999267578125,0.16712328767123288,190.43293485292222,0.013068107063833835,0.29448339997128614
NVDA,201.67999267578125,0.16712328767123288,190.68887150882745,0.01313705373933921,0.2978368305829976
NVDA,201.67999267578125,0.16712328767123288,190.94480816473265,0.013205123431711725,0.30120779495020816
NVDA,201.67999267578125,0.16712328767123288,191.20074482063785,0.013272293044926742,0.30459606566522823
NVDA,201.67999267578125,0.16712328767123288,191.45668147654305,0.013338539635840084,0.3080014094288124
NVDA,201.67999267578125,0.16712328767123288,191.71261813244826,0.013403840429267564,0.3114235870912172
NVDA,201.67999267578125,0.16712328767123288,191.96855478835346,0.013468172833088073,0.314862353697121
NVDA,201.67999267578125,0.16712328767123288,192.22449144425866,0.01353151445335448,0.3183174585344102
NVDA,201.67999267578125,0.16712328767123288,192.4804281001639,0.013593843109396467,0.32178864518683226
NVDA,201.67999267578125,0.16712328767123288,192.7363647560691,0.013655136848899269,0.3252756515905093
NVDA,201.67999267578125,0.16712328767123288,192.9923014119743,0.013715373962942071,0.32877821009430924
NVDA,201.67999267578125,0.16712328767123288,193.24823806787953,0.013774533000979734,0.3322960475240553
NVDA,201.67999267578125,0.16712328767123288,193.50417472378473,0.013832592785751436,0.3358288852505604
NVDA,201.67999267578125,0.16712328767123288,193.76011137968993,0.013889532428099679,0.3393764392614696
NVDA,201.67999267578125,0.16712328767123288,194.01604803559513,0.013945331341683158,0.34293842023687715
NVDA,201.67999267578125,0.16712328767123288,194.27198469150034,0.013999969257566856,0.346514533628696
NVDA,201.67999267578125,0.16712328767123288,194.52792134740554,0.014053426238672825,0.3501044797437428
NVDA,201.67999267578125,0.16712328767123288,194.78385800331074,0.01410568269407514,0.35370795383050174
NVDA,201.67999267578125,0.16712328767123288,195.03979465921597,0.014156719393122437,0.3573246461695249
NVDA,201.67999267578125,0.16712328767123288,195.29573131512117,0.01420651747937181,0.36095424216742156
NVDA,201.67999267578125,0.16712328767123288,195.55166797102638,0.014255058484317622,0.36459642245439083
NVDA,201.67999267578125,0.16712328767123288,195.80760462693158,0.014302324340899194,0.3682508629852362
NVDA,201.67999267578125,0.16712328767123288,196.0635412828368,0.014348297396771391,0.37191723514380876
NVDA,201.67999267578125,0.16712328767123288,196.319477938742,0.014392960427322299,0.37559520585081263
NVDA,201.67999267578125,0.16712328767123288,196.5754145946472,0.014436296648422475,0.3792844376749114
NVDA,201.67999267578125,0.16712328767123288,196.83135125055242,0.014478289728890507,0.38298458894705717
NVDA,201.67999267578125,0.16712328767123288,197.08728790645762,0.014518923802659803,0.3866953138779742
NVDA,201.67999267578125,0.16712328767123288,197.34322456236282,0.014558183480631946,0.39041626267871543
NVDA,201.67999267578125,0.16712328767123288,197.59916121826802,0.014596053862202255,0.3941470816842112
NVDA,201.67999267578125,0.16712328767123288,197.85509787417325,0.01463252054644347,0.3978874134797242
NVDA,201.67999267578125,0.16712328767123288,198.11103453007846,0.014667569642933944,0.40163689703011923
NVDA,201.67999267578125,0.16712328767123288,198.36697118598366,0.014701187782217186,0.40539516781186136
NVDA,201.67999267578125,0.16712328767123288,198.62290784188886,0.014733362125879796,0.40916185794763793
NVDA,201.67999267578125,0.16712328767123288,198.8788444977941,0.014764080376235568,0.41293659634351204
NVDA,201.67999267578125,0.16712328767123288,199.1347811536993,0.01479333078560383,0.41671900882850016
NVDA,201.67999267578125,0.16712328767123288,199.3907178096045,0.014821102165170656,0.4205087182964752
NVDA,201.67999267578125,0.16712328767123288,199.6466544655097,0.01484738389342204,0.4243053448502783
NVDA,201.67999267578125,0.16712328767123288,199.9025911214149,0.014872165924138762,0.4281085059479356
NVDA,201.67999267578125,0.16712328767123288,200.1585277773201,0.014895438793943134,0.4319178165508625
NVDA,201.67999267578125,0.16712328767123288,200.4144644332253,0.014917193629388422,0.4357328892739417
NVDA,201.67999267578125,0.16712328767123288,200.67040108913054,0.014937422153582328,0.4395533345373563
NVDA,201.67999267578125,0.16712328767123288,200.92633774503574,0.014956116692336555,0.44337876072005467
NVDA,201.67999267578125,0.16712328767123288,201.18227440094094,0.01497327017983497,0.447208774314733
NVDA,201.67999267578125,0.16712328767123288,201.43821105684617,0.014988876163813725,0.4510429800842013
NVDA,201.67999267578125,0.16712328767123288,201.69414771275137,0.015002928810247094,0.4548809812190124
NVDA,201.67999267578125,0.16712328767123288,201.95008436865658,0.015015422907533623,0.45872237949622985
NVDA,201.67999267578125,0.16712328767123288,202.20602102456178,0.015026353870177797,0.4625667754391989
NVDA,201.67999267578125,0.16712328767123288,202.46195768046698,0.015035717741963014,0.4664137684781959
NVDA,201.67999267578125,0.16712328767123288,202.71789433637218,0.015043511198612513,0.4702629571118248
NVDA,201.67999267578125,0.16712328767123288,202.97383099227739,0.015049731549935354,0.4741139390690282
NVDA,201.67999267578125,0.16712328767123288,203.22976764818262,0.015054376741455483,0.477966311471582
NVDA,201.67999267578125,0.16712328767123288,203.48570430408782,0.015057445355522382,0.4818196709969384
NVDA,201.67999267578125,0.16712328767123288,203.74164095999302,0.015058936611902623,0.48567361404129167
NVDA,201.67999267578125,0.16712328767123288,203.99757761589822,0.015058850367852344,0.48952773688272355
NVDA,201.67999267578125,0.16712328767123288,204.25351427180345,0.015057187117671258,0.4933816358443043
NVDA,201.67999267578125,0.16712328767123288,204.50945092770866,0.01505394799173955,0.49723490745701043
NVDA,201.67999267578125,0.16712328767123288,204.76538758361386,0.015049134755039741,0.5010871486223346
NVDA,201.67999267578125,0.16712328767123288,205.02132423951906,0.015042749805166199,0.5049379567744469
NVDA,201.67999267578125,0.16712328767123288,205.27726089542426,0.015034796169825665,0.5087869300417841
NVDA,201.67999267578125,0.16712328767123288,205.53319755132947,0.01502527750383288,0.5126336674079341
NVDA,201.67999267578125,0.16712328767123288,205.78913420723467,0.015014198085605971,0.5164777688716876
NVDA,201.67999267578125,0.16712328767123288,206.0450708631399,0.015001562813166948,0.5203188356061291
NVDA,201.67999267578125,0.16712328767123288,206.3010075190451,0.014987377199653313,0.5241564701166406
NVDA,201.67999267578125,0.16712328767123288,206.5569441749503,0.014971647368347295,0.5279902763976985
NVDA,201.67999267578125,0.16712328767123288,206.8128808308555,0.014954380047230018,0.5318198600883336
NVDA,201.67999267578125,0.16712328767123288,207.06881748676074,0.014935582563068255,0.5356448286261396
NVDA,201.67999267578125,0.16712328767123288,207.32475414266594,0.014915262835042263,0.5394647913997074
NVDA,201.67999267578125,0.16712328767123288,207.58069079857114,0.014893429367923478,0.5432793598993746
NVDA,201.67999267578125,0.16712328767123288,207.83662745447634,0.014870091244811654,0.5470881478661691
NVDA,201.67999267578125,0.16712328767123288,208.09256411038155,0.014845258119441316,0.5508907714388399
NVDA,201.67999267578125,0.16712328767123288,208.34850076628675,0.014818940208068083,0.5546868492988656
NVDA,201.67999267578125,0.16712328767123288,208.60443742219195,0.01479114828094573,0.5584760028133332
NVDA,201.67999267578125,0.16712328767123288,208.86037407809718,0.014761893653405515,0.5622578561755857
NVDA,201.67999267578125,0.16712328767123288,209.11631073400238,0.014731188176549531,0.5660320365435343
NVDA,201.67999267578125,0.16712328767123288,209.37224738990759,0.014699044227570384,0.569798174175546
NVDA,201.67999267578125,0.16712328767123288,209.62818404581282,0.014665474699709866,0.573555902563803
NVDA,201.67999267578125,0.16712328767123288,209.88412070171802,0.01463049299186962,0.5773048585650478
NVDA,201.67999267578125,0.16712328767123288,210.14005735762322,0.014594112997887243,0.5810446825286305
NVDA,201.67999267578125,0.16712328767123288,210.39599401352842,0.014556349095491389,0.5847750184217658
NVDA,201.67999267578125,0.16712328767123288,210.65193066943363,0.014517216134949969,0.5884955139519263
NVDA,201.67999267578125,0.16712328767123288,210.90786732533883,0.014476729427425693,0.5922058206862924
NVDA,201.67999267578125,0.16712328767123288,211.16380398124403,0.014434904733053363,0.5959055941681861
NVDA,201.67999267578125,0.16712328767123288,211.41974063714926,0.01439175824875376,0.5995944940304215
NVDA,201.67999267578125,0.16712328767123288,211.67567729305446,0.014347306595798921,0.6032721841055003
NVDA,201.67999267578125,0.16712328767123288,211.93161394895967,0.014301566807143987,0.6069383325326007
NVDA,201.67999267578125,0.16712328767123288,212.18755060486487,0.014254556314540751,0.6105926118612912
NVDA,201.67999267578125,0.16712328767123288,212.4434872607701,0.014206292935448306,0.6142346991519237
NVDA,201.67999267578125,0.16712328767123288,212.6994239166753,0.0141567948597562,0.6178642760726489
NVDA,201.67999267578125,0.16712328767123288,212.9553605725805,0.014106080636335585,0.6214810289930164
NVDA,201.67999267578125,0.16712328767123288,213.2112972284857,0.014054169159433886,0.6250846490741087
NVDA,201.67999267578125,0.16712328767123288,213.4672338843909,0.014001079654928573,0.6286748323551768
NVDA,201.67999267578125,0.16712328767123288,213.7231705402961,0.013946831666455536,0.6322512798367419
NVDA,201.67999267578125,0.16712328767123288,213.9791071962013,0.013891445041427591,0.6358136975601315
NVDA,201.67999267578125,0.16712328767123288,214.23504385210654,0.013834939916958564,0.6393617966834267
NVDA,201.67999267578125,0.16712328767123288,214.49098050801175,0.013777336705708314,0.6428952935537942
NVDA,201.67999267578125,0.16712328767123288,214.74691716391695,0.013718656081663989,0.646413909776191
NVDA,201.67999267578125,0.16712328767123288,215.00285381982218,0.013658918965872612,0.6499173722784215
NVDA,201.67999267578125,0.16712328767123288,215.25879047572738,0.013598146512140039,0.6534054133725373
NVDA,201.67999267578125,0.16712328767123288,215.51472713163258,0.013536360092711095,0.6568777708125789
NVDA,201.67999267578125,0.16712328767123288,215.77066378753779,0.01347358128394552,0.6603341878486474
NVDA,201.67999267578125,0.16712328767123288,216.026600443443,0.013409831852004218,0.6637744132773139
NVDA,201.67999267578125,0.16712328767123288,216.2825370993482,0.013345133738559915,0.6671982014883677
NVDA,201.67999267578125,0.16712328767123288,216.5384737552534,0.01327950904654629,0.670605312507913
NVDA,201.67999267578125,0.16712328767123288,216.7944104111586,0.013212980025959258,0.673995512037824
NVDA,201.67999267578125,0.16712328767123288,217.05034706706383,0.013145569059723763,0.6773685714915758
NVDA,201.67999267578125,0.16712328767123288,217.30628372296903,0.013077298649639319,0.6807242680264652
NVDA,201.67999267578125,0.16712328767123288,217.56222037887423,0.013008191402417055,0.6840623845722511
NVDA,201.67999267578125,0.16712328767123288,217.81815703477946,0.012938270015820789,0.6873827098562301
NVDA,201.67999267578125,0.16712328767123288,218.07409369068466,0.012867557264924263,0.6906850384247807
NVDA,201.67999267578125,0.16712328767123288,218.33003034658987,0.012796075988496457,0.6939691706614097
NVDA,201.67999267578125,0.16712328767123288,218.58596700249507,0.012723849075526285,0.6972349128013284
NVDA,201.67999267578125,0.16712328767123288,218.84190365840027,0.012650899451897929,0.7004820769426007
NVDA,201.67999267578125,0.16712328767123288,219.09784031430547,0.012577250067227395,0.7037104810539013
NVDA,201.67999267578125,0.16712328767123288,219.35377697021067,0.012502923881870676,0.7069199489789278
NVDA,201.67999267578125,0.16712328767123288,219.60971362611588,0.012427943854113443,0.7101103104375092
NVDA,201.67999267578125,0.16712328767123288,219.8656502820211,0.012352332927551762,0.7132814010234618
NVDA,201.67999267578125,0.16712328767123288,220.1215869379263,0.012276114018672974,0.7164330621992395
NVDA,201.67999267578125,0.16712328767123288,220.3775235938315,0.012199310004645431,0.7195651412874345
NVDA,201.67999267578125,0.16712328767123288,220.63346024973674,0.012121943711325366,0.7226774914591787
NVDA,201.67999267578125,0.16712328767123288,220.88939690564195,0.012044037901488749,0.7257699717195039
NVDA,201.67999267578125,0.16712328767123288,221.14533356154715,0.011965615263295582,0.7288424468897232
NVDA,201.67999267578125,0.16712328767123288,221.40127021745235,0.011886698398993615,0.7318947875868873
NVDA,201.67999267578125,0.16712328767123288,221.65720687335755,0.011807309813868077,0.7349268702003824
