NVDA,PLTR,MSFT,STX,GOOGL
168.37040189251073,121.01036449469692,441.220820067122,704.4787635079666,329.97449483997224
165.22247698263837,167.93852438477506,411.0862956925838,435.5455005898006,299.73841077519273
200.6874891029109,139.52620181527652,417.2697164767742,480.8635325072441,378.4956065527944
197.631388271013,131.49396274947117,462.7958679311343,590.5555084675709,317.26261354334724
184.54618508009077,116.88954236208325,364.44928058421,391.7148371211596,271.2345896723962
218.50212835157535,199.76086168012176,511.00039592423167,601.1333594465348,374.32598306081724
185.75515576974604,107.01401179837902,379.6994301190662,378.43280711159207,355.4156060571102
235.48738351474108,169.53615191037622,460.5528028048962,604.0279033238172,378.74812310129755
181.68545679401217,144.07987865268547,327.2603327092268,414.313424640594,343.6998077777809
185.5899717880288,117.88011243574401,462.1216807316509,357.35251382677234,357.12557574418275
184.67687927766752,153.72793239268142,441.00258728895477,646.182588649179,377.0783400343633
152.19075210960347,147.07354806761805,418.43733263266785,493.10951430874456,337.80970300648386
182.00225987553796,125.52223910461736,355.6883691059257,411.3246969136787,303.45242237418836
199.81031030552455,155.61506226406692,420.447399713647,575.1436308734226,279.5354775713508
210.5535846072444,97.53477007391041,407.8637210970021,340.4793238727166,358.758559307275
221.599066525945,133.81290822518068,509.8522994739855,387.19700082233754,312.80646164145764
191.23142567988498,97.55075661557395,451.52405511849787,376.33800701597426,331.5675708968536
186.27894060167176,165.92241437432352,427.9892551096235,447.11620110823884,348.7357893280068
172.33039617335055,152.97812228163613,419.5306305098466,472.80408361162876,407.16872795102427
181.5205243519557,129.72754380653078,415.3634256563578,361.52935642515337,323.0766355488546
198.83698469093957,129.82514162441706,388.9219883726719,617.2371184647063,338.77064764546805
193.35577918163165,189.6463441121124,447.03744176349693,613.8727013692892,317.13612652524813
198.01112558009288,146.82315651792544,377.67618815712905,384.14583585267144,281.24512716306697
221.82910454614367,163.9161501071736,421.805413892473,739.7954443074452,369.33616250490513
212.48617200515713,147.57307927498593,389.85118371726145,635.688181007674,301.20887660689283
226.5223937747143,211.12131575321615,459.218177489272,745.145192419164,440.9340125293978
219.88289136337804,151.12206983880117,395.24420560034457,417.91188332931586,381.98541120738827
267.3026038649513,154.42420381661657,508.3216845305869,627.1871925463381,430.3832009504608
267.176149754209,145.4717296711161,437.54000516275124,395.2200191206229,372.3108326839421
226.81186595360046,156.4454193853005,463.95938343018435,842.5193410203883,372.48403931969153
234.1177582328702,160.52218316445226,440.4096012387412,578.1246062725381,383.08164276680037
180.48473052181404,108.82130401031557,367.6353216413984,354.1069017426598,352.5813636428999
234.7513420231292,117.32745767104208,395.2381019614109,478.31918389239684,360.65669206456863
219.04679354472313,163.32561367320673,457.7756380620212,631.4171442825539,384.4716117921712
154.55318679901362,131.30621663523837,445.9959562638943,579.4169017264682,314.27369918967844
180.0991874557123,102.0302375677075,417.40053772746086,446.7627094289298,379.9332468577514
197.21505235533024,155.0011818126352,447.446628219019,574.6709519380266,296.745910750821
199.21773342576356,163.93348663041527,467.15994194186084,687.1302933848214,436.37357249221446
215.62134379613983,160.82552687307995,382.62025396582163,343.85416024661964,295.60112667771944
177.61349413564307,102.62572014364909,397.11703914775916,608.8407394742866,339.4212073695742
177.16033653925362,163.39846361372676,371.30733965431557,358.66045867695067,277.4954351439904
182.22818673871987,132.3642109760571,443.3418577485019,366.66657714093805,328.78560629153327
267.1050972700039,160.03978515057844,502.0577554909194,710.238698638069,383.555977889864
213.1576170249315,218.73318979481397,520.9987407470782,652.2753640928513,368.3578995619663
202.66480349982507,142.52754017696083,463.9422437898255,543.6839596937151,334.7905535196102
165.0580071155029,115.83326246763747,437.81133780368623,655.7235775807123,291.1675625973245
213.97975261678013,134.18267812611847,434.7233351364318,444.7897824066136,332.7052741258241
161.48058357941477,137.53405592655432,368.5333120667794,463.63467518741135,275.82537040503104
216.85166941972952,143.2064635618111,368.08756747424553,534.6902497193117,369.22234470131133
169.68592322448092,128.4174469518971,398.8142713635188,375.5998672454455,301.16812929885646
212.8206992166547,121.21364498521982,347.4391079757107,345.47773876179036,331.2687620018261
221.15145852921927,222.25044840672768,446.742498304606,785.9527758842844,331.90547720495823
157.21581295192516,133.27243718895576,444.7300734494027,439.1786892510624,393.2055835959199
179.17097656724957,173.54830574930128,403.4593667873479,610.7713876249394,281.55903227796415
256.31465605047146,177.34845990121798,457.36301503676617,584.1207869628956,366.4550166026462
217.26375974568975,206.91212786281673,503.30798769428526,615.5745302665351,335.2549613332201
224.4722637012532,149.3048099245923,447.091150182424,709.7188473079153,393.3802068691146
187.27574255768303,100.98799978153812,448.30831227984265,550.7770326151178,350.57232311171043
245.39263268671144,150.74325059258555,514.0911321686649,772.494990750845,392.3350323185583
200.24970214605113,153.57669032700701,365.06520857839,640.6467768240157,329.5641742800924
267.42940373822694,146.1441131962347,505.19868209050094,675.8601629662078,367.24756217128333
196.7744393763753,202.43380257210643,420.7584631374748,529.3049418622581,340.40898415554244
213.44270019662932,160.3249356289726,403.39976558627444,625.3926662179452,359.5677012555939
169.47957162307284,135.6912212042648,377.1033821248601,629.960373970544,342.7637337395933
234.81502783376382,140.2072441554973,393.1691998006384,644.3076398274842,379.0915971660165
200.27162165038732,140.99942242410773,411.79695647914633,470.78763548047476,334.553410742335
175.90222010933556,113.90692753640182,401.6393626413726,466.97393826058595,327.53713920077263
196.11660382191567,135.98183710970997,450.63065080594004,625.8772450145774,327.1753673006794
241.17733930149186,149.32573770724179,429.6302892269753,540.6210141673333,332.02244426748575
162.8241806559686,140.36123571166746,410.6006990352277,381.98506563609266,302.1556595950202
225.31678597449925,115.45970227707521,363.7190202517133,614.0718874424562,372.7853263976669
159.59690717385615,135.9952863352679,405.77337245450207,484.6298337893804,350.4711478984057
205.1072663504745,129.8882082714141,449.5571501158796,763.7055868547001,313.4234250795813
157.9153053422166,100.81939474837931,428.44206653354735,496.9920539396889,317.5229969063001
256.0351485169029,172.43170380713642,541.2516787224081,803.7110568596428,425.59980740999646
258.5430751160695,155.29290089161157,475.1135941162892,678.4871306746023,369.18238911205987
252.92860442832554,120.56853920065242,483.32751601645856,751.707722354882,413.00093012580464
193.81287215876398,183.88865280585745,430.9295333188963,745.5358788452073,343.45822105089644
239.36882895138038,183.10561601699635,405.3137754255377,529.3417062564156,315.1244616239039
183.94368997233937,116.99223075867076,420.0881114469926,441.68212941312476,408.797379349378
197.58137467359063,161.33931173356365,430.8468696460728,606.2397205184418,276.3841282919952
181.35606959640512,128.38087105612144,360.2271092512262,496.0095147765149,308.42494986360043
224.65603708522755,161.95679978526664,394.6993843699003,485.36070628126606,353.9455754829437
199.53090950371458,168.86222736914567,532.046457390621,483.99782738936324,407.2241706259316
169.30948579770137,200.43564875967078,408.44396707141385,801.0055572633272,404.9192330387154
207.15751320441228,119.22150977020527,468.31567745248697,552.668064545006,375.1624912042565
161.02543828475032,132.4472263216745,349.80771737794333,398.67507533619835,306.0237544321256
258.88286950213217,155.10112929045945,436.58081688607916,874.678942869264,346.27295354410364
223.65480600248827,154.30210332892224,437.0139320829291,494.6481343163742,379.61117655992973
205.71559451189103,172.855069501195,421.6878521692715,572.4935033707605,376.1920621740214
189.13181073703973,195.87326322035833,465.56501189970584,682.3206954496441,328.06850097225345
245.64653654211585,144.78384733717286,456.5623228586242,502.505143788642,331.0006384681957
188.70993103150872,150.06080107970902,413.6839590180677,480.25551946245247,356.7785975082514
226.40248366505753,126.95024557302251,483.95579299065815,447.8505715039043,374.8948733871601
224.49768447836118,140.96326514558146,444.4921476680665,634.1561283802937,335.4987619343701
252.92913011681944,131.2729280238727,390.50546488249967,609.4663828872297,367.6193493912311
195.53487349328628,158.9329000389701,371.7055215896914,796.7309588826654,356.6696863251621
216.983236342962,161.65107384174422,402.3370328105964,453.98743385984955,329.3492792173948
209.4029195763285,185.79656994821914,500.0984237291409,621.4308266793067,394.57828974508743
214.5184782209714,167.61142457536545,514.2045343480482,647.3267610655375,422.4271493405615
224.0485522927913,143.97473373105018,440.51087418588287,681.8527428428316,326.90826291792104
226.16058801302944,143.05108246129518,411.0840700599431,608.7924399613737,364.1912359021147
211.6945418981017,209.0294536344111,409.14505454942764,420.8054622768214,340.80978913169076
193.3817807465335,131.82490964501207,328.82595472934133,480.5593913538193,321.6296080433362
172.85696754903057,141.41914540724935,405.57626965064617,646.2305210851773,334.7420190187111
251.15348965716544,160.6195111940476,453.45851808502,585.8561088010573,353.80927853325295
231.9037218303095,147.61333486262004,497.5338452073955,590.6232661359336,351.2729837164906
234.09146467528214,135.0404408359425,442.54655579071965,533.2663392686567,346.08842094102926
210.0750054150402,140.2105562290205,487.11429109178044,396.15937271502384,429.59466685063813
223.65426894328286,212.01464418523506,408.7468122540004,601.9673124979771,387.6972222398682
195.68981150541234,128.91919107524265,416.0205057472042,557.6271666857599,365.5511189866147
216.74431940294053,140.02865273940068,451.70273082562125,425.18833363259745,286.64764675896146
252.77673574162816,181.28423030292242,394.42393622603095,596.38087896828,328.1941837563388
155.26882913266482,99.27151709681439,332.7240314082118,483.7341414724126,317.702655952101
199.86422444459757,99.84146629710249,367.8958712969755,490.2903609143711,365.41720580681005
184.96863051487742,170.72674006378537,414.247855733627,450.8611764593046,368.71992877734914
185.33621446434452,128.76974632496044,378.157278882528,618.9911338147172,327.23734019253544
210.11482139183437,169.16021806666103,397.2158515299138,409.5949159502083,310.1576181827736
233.91930597152313,152.37426900644482,495.8015559592543,763.4909845186365,386.9437542774954
271.29914311884227,150.74575982168386,437.8475779804937,857.6319909368665,420.20463708713845
201.87057916108085,169.410762493561,438.9042894497757,638.9680699871922,362.79388313140157
206.53670353582163,151.38601000739783,367.4202675125046,598.3061445107944,341.59846820252835
226.3870963501797,189.9187352639803,492.30075205835243,815.1830600863357,383.4666825472973
181.9547121148343,122.0714489727794,461.63872089244444,547.3705486157018,366.30783185726824
202.06421748903972,135.87093346027143,425.19601151227357,697.2089346146053,365.23256124912075
228.87853923564447,149.88050180974685,492.42881547333934,665.9534523537425,391.4260436719133
257.2892316386172,148.31200442339,461.64183962173973,645.281812519959,348.707029870672
181.83887582283418,138.53094170500387,398.8525393392325,624.758711439239,374.9603581180008
195.98250929467275,128.2890943570875,357.3877007228853,724.9142318049061,306.7038918498937
218.28258715546775,163.6025774794673,526.3308718424364,817.7539814661684,375.90758641012496
152.84703779605113,169.03912506648717,421.6562731585174,371.5532234171862,330.6598860082672
174.358908018472,136.1205517596004,408.5664850885403,698.8090664722217,335.17172061425174
168.7332816119788,164.79116023999006,381.65756946652095,558.4752678905571,305.7616558903874
149.52710334033955,129.78728058875757,439.93251798560976,389.3105713861839,323.2928674689985
195.19495909280212,219.0938612079533,507.2794898306662,737.4788674226207,384.1832570421119
218.21247752635435,173.07755487683306,464.3052882696951,599.4227741757701,325.4554984586343
220.15059442888722,101.86977885277432,350.7489743781216,369.94942477341056,342.1071353578451
216.7850774621385,173.34759830660997,451.92282845338354,578.3394625249858,355.4130755790586
207.64555384171146,146.87911481199524,413.3925138073147,475.8989038936339,362.68990848742936
192.80737605523575,113.19545675660959,341.23181233603475,471.0471876949575,357.0604848816263
197.09625447633954,105.82181302185006,358.00809070904336,395.0041735295376,385.03159638997
203.4072889699269,116.66023452514952,468.1969407312992,420.24436448513063,385.65270729532995
191.01362487762273,158.94131873723316,425.3170458267544,448.41997807562507,323.78823688991775
184.11976648500772,137.8574964430119,393.6347452055786,447.99684313160094,313.19453624958965
165.75210677827587,94.4049264234759,385.4063420608362,372.67355307401834,354.53596639243165
196.52312924010025,119.25319277292067,425.76368721034197,578.4761123053486,335.54855676200253
258.11938753007115,152.1831199922396,451.7271816586313,754.6660498104741,319.2076748663025
222.99717648708634,220.13503998221105,468.0025357463327,875.07702229218,346.73926805387316
206.59011518493546,126.76651707997215,462.9125665633045,496.4251126804683,340.5164502078715
184.4680072813085,114.18252579481076,355.30289585423986,472.50345273185206,282.6708337539317
245.11845759879995,184.00067590908643,477.5642982484314,591.8871176334385,382.4579372110616
242.665784245313,224.8871709037591,538.8171380920377,688.1021824423349,371.1854730953302
161.70854552406968,101.43134474932423,327.60076290828704,399.698813453947,287.28166594075134
222.7881485001924,128.64892089917524,426.26764444469063,423.83469625416876,333.8138070046638
181.35099979578615,134.72763460329614,362.7760913657872,443.09937438941415,367.2548156667826
211.1770630304804,144.24515040419206,438.49869812420815,571.2152489836885,355.42714862875056
208.74933069296065,135.95237506252022,419.05672957622596,633.3747387356167,283.6244050037708
207.13228620245047,181.14856071012525,463.73984584908925,706.146281660526,372.48369088233295
186.88459281614573,101.53514122390544,411.83935780323355,413.16817508630135,371.0843937367841
228.59402758369114,151.8197078784315,385.9724164493394,503.4378903971889,333.3923321890744
181.8353574036057,170.85149605419178,484.49205839896933,624.9809263441867,423.33851649380324
219.94881774452784,149.11390711205644,401.49803874509564,693.1043389616309,283.3305645006105
239.3597249475542,122.02214019831139,428.545034501749,441.4857575190409,350.316269368289
172.446138772475,146.91683767050336,375.4591949848022,494.18065846750113,267.43666266708453
211.88566794378937,147.8960664521205,471.7619302371463,615.4963712528784,352.32590703507486
250.4635828401077,175.20684045419443,423.60971636980923,430.10416528306064,338.7523954114724
209.06513024283777,149.10766560890553,411.54403598339184,377.7123431214705,343.5114528577462
211.13634435970673,169.8326723561992,425.5799588364822,422.3514646319264,339.75417014143596
194.50010918597067,170.68712860369178,389.42341479656994,562.9343769375477,341.3571359026436
200.11410604327213,166.24684170358853,372.1725881877944,455.2681374000769,296.37548847598885
185.3267438130587,134.75388834317266,372.12749928373216,441.9798020021316,282.62189090385
159.23476152503278,156.20918173736783,449.41179023456476,556.2253405786752,344.4920906645125
194.2800906681169,149.62464061748332,363.4490566172523,709.8050483515917,355.6248665337226
217.38859730569789,212.2747291886743,499.899342641879,358.47838585573044,363.29528829490346
199.41911566857195,167.93058188765056,475.44442233479083,496.714999793979,327.7611265553504
202.7633955273807,176.8179173191397,444.3090209602242,571.8132391416264,339.98094847033104
148.6004138545203,168.49302812672775,439.30332633516076,475.21068103077823,342.43997290474846
160.33067147403054,209.41642675611325,425.57304044893294,486.46565454584265,342.1522658845296
179.18878156654156,158.61368231479082,412.19842247856724,419.88695751767517,288.19427964747734
199.28178565765785,113.6941366594999,415.2316236695292,335.55480152609795,351.5784553444822
237.6850155205974,153.38380915095618,448.18246802120933,601.992610935384,355.3854911925761
194.90023467439056,172.86018468080053,432.5766460346442,377.29824674797294,351.7372650740231
187.5343318253058,133.87931204105055,387.20470068506995,418.122434874423,401.5890930198803
172.42784508558034,161.93283659711463,461.0588624430089,378.023637281989,263.802628037829
217.53042771038977,226.27007797479104,521.2675068547609,658.9853978480515,327.9483095707007
175.23617360053436,173.69208362030926,401.59701925183566,418.7962598650552,306.7936678711685
158.7263332480342,129.83292700757673,418.5215789730754,401.5749465070644,368.74417831756807
196.35910253571643,128.39923010581532,371.0329995676884,648.5564483264266,334.7925781167991
188.45794915990808,161.81589650335695,416.11031462569974,581.6841084497079,364.6234789404802
191.28076796150933,166.2799446629707,391.66500341521777,438.290101171561,328.060989464252
222.3152039054327,192.73082247229956,513.6049226295067,788.1693354055384,371.07512663674123
233.14531530261445,150.83421502155633,453.64614284237877,576.9183308483904,347.34145294327146
150.50570248474415,122.80181939119923,445.5106715045059,505.0194134552145,290.6066901588645
231.90332473545715,175.3191266496431,393.42893047816807,701.6161230679259,330.57977761170736
258.33248006429585,162.41861718020553,539.3327473832998,567.1189395489419,372.26257611825804
201.97280486065281,125.62210204976542,386.487210541195,591.2222464070825,399.1451338185446
186.19340529082893,186.62152932057552,448.59744385891486,654.4573623341827,319.7466571181247
220.68449434782673,144.81931273727062,419.17603570578797,502.0394115756538,276.8699646355737
209.66084664347628,205.66811519545664,422.03308458020393,619.5364202115783,341.8292475316029
185.54583328025248,133.78684590053496,426.7300150410305,659.4372075430005,270.8886147406971
232.22278599054533,130.57847733833654,355.4436903866202,484.86512692898765,342.15574077991613
203.9346933879894,126.65735511883636,390.401248042065,485.50480922076366,344.665642755597
234.99883256761152,150.82347333635886,449.9466060773132,564.4412142791808,412.0223175554459
216.76617445834094,157.48105787028655,451.93696977584244,501.58111177701466,369.48699840535164
209.28640283392997,142.32209857317093,424.8317644781269,403.9186667647024,339.7513315883637
217.683748573379,129.5668805853943,431.7578267597534,547.4703559634847,320.48025458409234
176.37591691176777,126.86369680611705,377.65440978632284,465.1758590940552,318.4136425340083
198.643615202691,143.48993801847118,448.5501096284071,543.9596788728335,340.0726106278222
228.5924139609076,152.47768290656919,465.505063945673,648.7078333149274,300.9455482555329
191.5513139094792,150.54385426566805,419.8377439580125,483.94163816361726,366.87977369501266
200.11569889336687,107.68709099641643,493.48783005125875,503.85647105635593,406.77554908448815
253.73960756142316,162.1839019972876,510.7078267582701,622.3352853115763,398.69264635697664
174.80743921214938,182.175765167243,392.364169330373,560.792673689614,299.19932023152154
166.18069065230577,119.45073667907002,410.39199055970755,381.07261665466416,363.9991902940991
208.596582557286,178.1551437323042,381.82791923167304,542.5339183297745,261.8380249943206
240.3571146779769,144.36391647924518,435.4919329667337,503.2872320023619,374.1491459478132
232.8951253901077,187.09720331149512,501.6901930647912,506.9774344496276,348.225959558204
231.16265304161718,139.76388097443328,455.4496093107753,537.6045537725545,343.141129683624
191.5380712586405,148.42756462420823,478.1045123233952,558.1615424496941,343.9631796870942
204.9626200227776,144.08713574583007,401.7419622491036,465.4297638047452,310.1419483536343
200.26721461417765,160.01604674208414,434.6743578353872,694.8818072320563,404.89824704237435
204.57451352458534,133.09847102192444,501.26505357777927,650.1249519590821,406.2693429958426
256.9335718214236,186.36655460841786,437.79862469184496,590.9734270765869,342.6940211177665
211.1432286252746,168.30960373632587,451.49764013406036,645.1371582164272,395.44030586373384
186.55091512581143,130.48353773529598,435.12443190447016,410.33100623437895,340.9689027227847
202.3206878610715,159.33723676578037,397.90567522142544,525.3454070155292,337.5668754955014
161.6282709568533,150.72870627822493,370.39550008529113,374.5891157183744,265.8797160385627
151.6924747158428,135.14164887528884,426.68610675863505,585.4945459765436,319.47564790135266
209.8549914750945,179.8230480448882,409.60527501929414,749.5158958950482,314.31242875637804
203.64882619325883,161.98248629635984,414.8058371300611,579.7057392930928,305.3737475168762
187.11170097911173,162.96591812754346,424.56125296930503,680.0444277421755,329.3169905732467
208.16356335354544,153.0178612327651,427.3310184765627,399.3865974689858,333.51698410713726
237.9933143086896,139.37393546448146,422.8721237836457,562.838387602674,346.93661670034385
209.54821231398546,155.29367726438545,453.9258097462939,644.3320946831589,308.40954585392154
223.3886689126987,182.27899938444017,427.7752285905689,833.7361574982965,364.56885041682455
215.39944935883696,152.11831410913146,402.40504637720585,663.5717840517335,387.36547987702215
259.3405759937026,114.93712645841356,394.9466575889013,454.621975574658,341.9837824231178
214.05795640536817,172.78145811340156,414.19686255310376,637.4164900857115,382.95761869563495
175.7675660096001,176.87609683777436,448.2060491674804,607.2583150424284,409.3849426901447
187.89565352187682,133.31792609060886,448.021518990597,594.3713094634824,331.98072680577474
189.59701968229086,96.83556288885282,391.4801599844992,452.9258983370815,358.0327238334739
241.50407005050783,114.14775098298468,443.1837187864884,642.6273338415905,308.78462860783384
199.64650403688046,104.67706531357004,359.205716177795,460.1181366135246,289.7542629348424
153.63864105782613,100.22619719043699,402.48513809055714,420.8351288720324,306.9970749270371
210.51794520715487,135.73246058029997,441.46013872316894,478.2736361492524,329.19993859941184
199.11476531910316,136.46628322495818,440.8663641355646,494.32893162868237,348.6750422173851
261.32292162938484,172.04074365202902,429.01858000765804,548.7879477993097,283.206389075163
241.46410963963433,144.215535534267,465.2354402089935,569.7125177074079,413.39384335189806
234.28319736355954,171.82490374892606,463.7953830206329,697.4856814032378,427.65061941045775
209.2460251880817,165.5174305119156,480.2485136787139,693.4677356368853,343.2779841580753
176.16088177155407,108.81790050841582,423.6371252503052,524.1433825660844,295.4546359626235
195.08027448843112,126.65821345687196,385.53433653313147,449.0387660865948,347.2824777110723
165.52056800455367,166.5580314327425,450.1428034136279,614.3635758600116,344.6579512650368
200.11837674179955,137.63347996436016,402.8931700446838,479.9014700602747,329.708202874084
216.6682379958432,197.9439187627596,488.27214484190023,678.7723090531988,400.80743981111357
203.95231536249386,108.42164101365783,426.7216527131562,524.0328924093075,308.482359663938
203.3758894372749,153.76137742344298,396.4351069635914,505.2590096667853,384.3940082256421
223.5748635388318,124.03843293233373,448.89870011132103,588.0678398384225,419.68855126790135
189.8804979630239,139.61371592653384,428.66866893725233,650.6288096099561,360.5395698395336
185.44425913985773,112.46574393763422,392.3533608940449,373.09764619202485,319.76012070405676
149.44358016502278,158.29630434403572,356.0269594867502,336.27857494789345,261.7486737945628
203.43714760747588,107.80715543322043,409.0510802812837,476.097085785277,357.13983830652796
207.5459178042434,182.88580247774448,450.3863782007934,407.970659913636,353.7183456537583
202.1278712893726,110.17853348899338,399.923474647196,385.76468347334014,370.7168856197164
204.04137887911028,110.79561543822484,405.7452019959861,468.2721125376446,331.59261029668727
173.6415751866238,153.94353849557723,367.45668398259454,379.0546041682493,281.03882116685236
187.29730752519916,195.7714213309224,434.2643480599304,682.0130453440527,343.8100513155106
177.93271948717882,166.05345653930803,493.7671361490154,758.0945336247157,368.09673307191036
193.55903899524512,129.6433754948909,450.2539153733893,445.4164308981099,337.2055343044684
258.71278870566186,140.6297571147357,503.2814988700687,724.8221769003221,444.3297363564465
241.4089261885653,148.48375841357668,421.85352777467773,411.0552646760591,364.92135295111115
163.29480451944568,120.48269716545997,385.1723218658061,585.2962254335,293.77026047516785
240.99368425249028,159.92637060063606,469.14030907886035,796.9148531073921,403.11278452591034
222.95030524659043,123.26248634471035,389.9710871541144,520.2053878256916,294.6488622467697
224.2764849429041,148.71205279084785,447.4410317706067,543.7820420950043,420.40025866109073
178.87356067634755,148.74803500452683,398.48628634542973,393.78350151792654,346.34731343543734
199.47115219415136,155.77046508550026,488.7863774776811,673.4057098778959,376.82664157433317
215.83434879482525,139.5687483064942,486.9199366336203,453.2481153350087,406.98015256837846
216.62271051784563,113.88386315890735,369.5437933963499,470.4224868574219,370.66016084232217
215.0667364437267,158.53541530049833,482.22883488289017,595.5879702925172,374.8058057884011
219.54211671992024,156.8197411804029,482.0151033798302,592.6650020118929,428.69135839094224
224.20204364792195,136.86060777986145,381.6397834619284,622.8282883538487,330.2377515833378
258.4023319259562,175.2226347767724,462.4097739857927,657.4130413833996,409.6150629028023
223.42283013571713,152.13056752484914,406.16592423428386,360.9858873799512,334.0111807053192
205.06890148256545,109.97103014096906,457.98562341382006,562.2491005357102,272.70087095811743
211.4317282719653,167.63598500009644,460.7085509544717,446.01323335917607,320.6784163743699
218.81709440680532,138.62963695840187,521.6462959088078,479.47849560586076,378.36113536487204
208.1108925845401,127.01499603602814,449.3950915726579,695.1852852603135,299.2883334964904
254.02327944978447,180.6656803916187,440.61106081428954,516.2462113844783,389.01607559951134
233.19082318326184,138.11678171019304,447.93080207435304,403.80173935907686,304.9383433022337
195.06490093395433,194.02079346623378,488.1332210703805,762.1075496205522,368.73769442684625
236.9044481905749,102.6361255987565,409.4819796881921,394.6805600285864,373.80318076330417
219.04091606330297,129.93945407143008,364.1671923559287,465.31556883419125,342.4722777125303
176.42111174847494,141.7423682047925,414.02175572694983,524.5867431759617,334.849245979288
210.86255922769186,159.30068148571573,425.5366666416841,528.5505771112463,313.2307846813754
259.9365473406678,141.89733632835794,482.5287758887543,721.686014092055,355.73634310645735
209.49989120054866,164.2792735204936,425.57209148092915,507.8493729441738,363.17145376238045
230.69993885211633,213.55839544276827,442.4078179831779,493.3579442331504,406.6882434660771
158.07347863389415,139.2704216809147,354.15253680462786,355.33887931626407,288.24123657053764
199.47562098852046,96.26319641983501,394.3532513826179,587.96171493448,314.10965393426096
214.38926441808363,175.7619110865206,474.9692204280953,668.8955116450428,398.0440220650665
173.62822736406818,140.65075221814985,422.21477694372385,466.1469921233551,312.8211834416126
210.75524472703538,168.26728746368488,493.7250112971843,502.7346060217062,334.4534355394297
240.83650081085548,144.7319186001877,448.26223823917445,661.7591312768202,400.46271476276695
179.86173649455688,124.73368566808858,401.3825420774554,404.27582568065367,405.03417627866867
197.3080305020178,109.81526945553577,381.6086658204813,518.172376242031,331.8301884023431
201.70800105041252,115.53718617721253,388.3780835494742,659.0442150734804,323.62233182223804
221.23220787482947,136.79600175796773,459.38520114067325,608.050571924314,382.1956103130477
194.18064811603924,116.13303825065587,332.9065324473067,411.5462735268775,301.6945062294271
228.65785344016314,145.72597905729688,425.523307761523,561.6326632918592,318.16430470465446
190.08114547177433,140.4330710633216,429.9409094567337,594.0114161735443,331.41933022844654
191.24865870878804,140.10126694093796,442.51556893736847,737.9649389979455,358.17232372277414
192.09394916527052,168.62092184003126,492.1265106925451,589.8259538817996,431.58062647922003
204.96782968008253,123.12576751620043,435.36625526010255,750.8178459409241,396.5971929424361
207.9902111656357,137.1614658023893,440.96993443592254,345.16735689311884,336.7813299791239
204.09071718375182,105.53610763886408,412.78159233717093,424.6033460475395,309.0687821518123
263.5510760387114,162.6437286481228,481.6191660329731,765.0994389031398,357.1215066188157
183.37441014675753,183.83776636629426,452.8890896791847,648.2506399276429,355.7056479559095
192.88004145353617,145.77843722102696,455.90349845703577,522.4947130841394,312.40925627301243
185.47457065929197,125.17378288046955,354.9130417811122,688.8258129886914,276.8231483927634
184.06938566933925,144.8992752570886,357.3389312500163,450.40383804743215,315.8253806148883
231.77215847438976,186.9661123829593,481.4957809956142,651.4450760942883,359.2528279349935
176.6986577555003,158.55374178976493,455.71549073322427,557.1382401382382,376.3879140293927
162.70412797744703,176.92691245405993,406.05081244091224,588.1795684027248,302.38860646377805
222.94809922567418,187.45642309336154,418.8280473184746,789.2490005159906,330.2317961346998
