NVDA,PLTR,MSFT,STX,GOOGL
184.7250268693852,155.7650440747849,407.28804935996976,689.3715707036725,335.14540662004487
207.28480859850634,164.86383505282998,488.1163095489462,839.624299917341,372.79736686358774
185.84721028496855,100.6964409005271,401.72136419283527,344.3804455789373,330.64747559026114
183.9982062578052,140.24059749053,391.7517310003995,466.4823527604978,314.2047205283001
160.79967522211834,175.8930985095339,455.5341537050135,522.0467358098733,360.01738828661973
164.18605219538435,101.63367673272573,402.3535824908058,380.8615038027859,321.0391290136003
212.2537068446603,107.22350765646833,403.28203789848186,420.10457470127983,373.4475497321204
232.79549909363703,175.4695922284478,386.59676914152095,539.7356976212532,295.26252042596934
213.27429586182333,164.91398661525557,424.1951735319367,558.462355879979,390.1013680735327
237.53372154027053,198.7965519323072,451.4884403845957,780.6011868135539,304.1518004888739
214.97870333767366,132.50239504118315,440.2295351689818,474.61520822401724,339.71022119016885
236.69990441549876,132.86782894109393,426.67683014933795,753.2475943880358,423.73300319164355
210.54634149477474,111.71861965873919,362.3611291246781,547.8878451047889,331.52290937484184
255.08247095306768,130.8166021461847,468.6409698417523,680.4793733561619,326.85347116372265
161.5423816127249,148.12506629386596,392.26070818259393,433.46568503879564,331.7034474393313
167.48056260654607,178.32651302957163,482.8485544923692,706.7519485348994,366.0791160891814
207.67092352097424,150.8858088223376,365.8968363572543,346.6330923762137,356.27542766367077
212.03595518870148,160.72752052000376,423.26252054224875,504.2098943432233,358.7295114758924
186.61043470389123,137.63480900968653,424.35877099779907,509.6051236925147,350.63571483129107
161.7386909668062,109.31754906151505,344.90139032747817,483.26783973913604,280.1906300139251
224.9927214202886,163.26697935196523,391.0868911258047,492.7799193417599,314.3903071823033
192.87471061075445,195.0911033833097,412.8313835015733,662.9966739091963,357.50643670485147
226.60672707334047,165.6065056015716,394.00940393010245,552.7878563431227,339.2761278507647
240.40129634228185,140.38486661472467,514.0091133409729,348.08606180229947,398.21601586468023
184.06807105603687,105.67129793713231,454.19557894687426,500.2351012915614,381.78948220028246
197.93094211936736,211.23906998130747,406.954571103052,647.7825833360071,358.24760469177335
232.32999948238762,204.42110243531184,488.0904086651335,688.9060029048331,359.5615489940509
237.75905320289283,157.266861951203,445.25850883128953,654.0800364339103,354.8644949499018
247.4093691792965,143.47587287023572,438.943400333589,509.9950758479442,424.0889879573989
232.86213429861513,145.8969962577908,405.44564437818445,418.12212207949125,378.36472775573645
197.7565235130192,145.60760854078794,400.7345936179827,415.9941189507114,350.50591469246217
258.42015741873377,176.39226656174912,519.8052751287712,865.270922635419,399.18945964716886
210.84158978528694,170.87198477815338,430.4500643591808,689.5951229364523,365.3792056855533
182.64275333057822,167.86867633906604,479.72111884224717,542.3889619685532,330.26632990359985
192.12962039243988,112.99335206032627,397.6385900810045,585.0981391424004,331.26907711908353
185.32731420571997,146.8247153981096,431.37213534686504,446.4808005930004,358.3002670552194
239.30673206546132,184.82519627488338,482.0406161411082,664.3550980478202,324.9467448479331
203.36599892823668,118.99911671969708,421.3692465038244,484.9903045134139,340.41673140490445
212.18742304882622,143.1395017419417,395.5844008231737,587.5716065220148,342.62492777515854
214.94167991125482,182.57810117270589,504.7252583746671,677.0787642584802,379.68741786292634
179.01482718855243,139.78137208827906,436.4585577256031,600.8694202486344,325.70849262285435
211.30869442624814,127.14087128058374,456.4223909589258,392.4802209958401,334.50014915257003
206.14838339099904,141.67458302249526,471.4555270824984,606.3029865538196,328.0738010306118
186.1781899681663,172.40199373364428,485.70167953302894,682.9243951321374,388.8202370895396
187.73087285928779,154.3341892126668,457.94661267459617,596.8438061349625,346.2357850916173
203.51403249261443,145.60062959490338,446.61692738510794,356.7360874232689,266.26467671448523
192.38458371884735,158.18166050850581,412.61693710917814,765.592257173766,380.4724034793279
196.5198646351837,132.3533779799948,480.1011670141492,632.0416328931238,398.1808775285964
211.60678498464685,120.43524943524734,466.21406278658634,548.8868530509636,323.0609422470994
188.5905461524391,120.9221324146487,448.9293036315957,618.0589492218535,382.6853357011375
212.5773662477488,101.21634804834855,457.76016035800427,627.5310013045005,294.603353671374
226.85816352491088,144.0933928271301,448.2617054500685,553.443096626647,357.7193267706706
235.17603308584995,125.4284292764848,403.0303041873825,392.1254833216626,328.74394738123215
245.488442888108,143.48357057632873,453.35477772688154,649.823733396661,362.87928115413325
183.6831123343053,158.24417680397508,432.628274550394,452.34409679653373,376.87498510515337
226.7976231254469,134.21769941923517,403.56746950338436,478.46670511696436,412.470576213192
186.45047221378238,106.94203167761158,352.93571055211646,475.04581891320487,309.90583098174676
204.2720521958051,194.03338184557248,454.7180687546038,354.9550401229807,387.5184985609742
189.9549500341922,130.3738386836516,400.3624049235823,393.38809437529096,391.44379601719913
244.4650951603807,167.89778958405327,528.2762216404066,697.4796851421538,373.31839748160525
194.08686733100276,135.78731789833668,378.56859956873404,574.4582492877954,336.133933275796
191.7474901683693,147.98020669589343,448.2692899745714,556.0434102763331,388.9551391809966
201.95920270192383,118.44320766253124,370.5816293589599,415.7575164098725,308.8021999749479
226.98320948804812,142.92918531687164,432.11740334602086,402.127424843042,360.82392317822655
190.18967182301154,110.75022690163183,379.34402089158493,387.6686321440888,332.77923735297924
217.17200192566452,118.49987448313996,415.640955402922,560.1281298557398,414.27984743563553
200.12486695950997,163.98230911181253,364.59496915451325,598.1149866561326,341.39924494553253
234.63993807346267,141.90738687359843,409.4468150352629,482.8435049312808,390.78881258368546
240.04598712870012,121.71869959911697,478.35354698085933,673.6738655651613,408.0983023093895
221.30613586183014,177.45915107412304,459.41677590216193,389.04117299174055,359.78466487078504
209.09859867838935,102.37304600198983,478.06878882171014,530.0410753571288,381.66673903895685
148.41739775604148,98.35285751122528,425.34432168924195,396.23102567364174,301.9253193087209
186.97491160955047,120.69076539374447,402.7948191274687,551.4995920311235,371.42145038476144
181.56525486587645,111.9659314372722,403.407006973934,453.4119749867901,344.01685410590034
154.32682994243856,179.92064048327217,383.20125732112564,395.0271492559505,305.9479793614558
167.22079743439238,128.5534483882193,464.741272646624,588.0836385596738,307.63138415054226
173.5694269896713,113.34166588576072,409.92726534241814,500.02169319604803,370.41942785016477
225.0894000411247,168.0842913658102,449.4707288622707,615.8617862347897,376.05093522506365
211.06920900941216,140.85159221302987,427.2571843119094,484.8211752877546,349.95833757495416
179.80466046114293,143.52564646034054,425.3405545630675,785.5250240034544,282.15953253442694
159.4389712749874,128.02885790961713,412.0021445652288,386.78251397109295,271.10494189862936
228.92486659080168,121.86646540884497,404.1974859332517,769.4754519402268,355.4854754685488
187.27717543502095,190.85176099585246,443.64939177020386,547.2930633555343,322.21017271812605
170.50982376099566,100.84750738339116,349.2783678862603,355.14620522424764,291.2780994945457
251.2405900376953,169.7070148236107,499.19146052935383,697.6438685597053,319.8579722819752
207.68611028825597,166.51331708944704,456.31559694605653,619.6438809510544,352.86601142812805
206.25919066981356,159.33176600843586,445.8388422765306,635.6195050249896,362.2065784371423
211.26841399415682,151.6360287534798,453.83870265025575,593.532301750931,343.3513929341634
246.67115270922585,156.99457652694142,395.608761839128,550.5753534088392,412.45623989488405
213.24866020112512,135.10291147292705,429.33592471325323,545.5975920352514,389.70645648547264
180.82278413643627,94.94340072844884,391.7852311096823,370.91395745676016,316.1428143877926
207.21896079526127,133.86985391588775,441.35508746687935,379.3705501544657,392.463079977287
182.68406408763624,160.16619538324014,393.1224500825954,738.8900561233802,302.6533132124894
212.81031986535234,179.07031157345054,445.3313124609904,512.0760618484592,344.98648425436926
178.5871590200496,136.57778128554472,439.1256390795184,355.0284937229385,333.0148047606761
187.14174480559882,148.81072950694974,358.7043459927708,493.0828100462511,359.4417706876821
148.61399666128398,147.948967098688,363.70512648812706,338.9581818003248,359.99429951277796
203.0746632185552,124.81356637513532,416.97541067262677,531.3324007892453,310.00511275833446
211.37473058413943,126.40579538633632,437.7728837290941,419.4157923533104,339.33477183086603
206.59655792592636,136.48936653111778,486.7804364772583,348.52120465070317,292.59268819795335
